customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label
574,PeakWorks,Legal,large,FR,France,Europe/Paris,olga.harris@startup.co,2023-08-17,True,,,3.0,False,free,Free,0.0,active,2023-08-17,,monthly,,1,4.0,1,37,1,1,1556.774193548387,0.7284,37,False,1 ticket,Upsell Candidates
575,VineVentures,Legal,small,BR,Brazil,America/Sao_Paulo,nancy.rodriguez@corp.net,2023-11-15,False,2025-02-03 00:21:51,Missing features,,True,enterprise,Enterprise,82.5,cancelled,2024-04-26,2025-02-03,annual,Not using it,0,,0,38,1,1,1926.030303030303,0.72,37,False,0 tickets,Churned — Low Engagement
576,UltraHub,Logistics,enterprise,US,United States,America/Los_Angeles,dorothy.nelson@ultrahub.com,2025-05-22,True,,,10.0,False,professional,Professional,32.5,active,2025-10-13,,annual,,0,,0,46,1,1,1608.179487179487,0.7221,45,False,0 tickets,Stable Paid
577,FluxOps,Real Estate,small,US,United States,America/Los_Angeles,ahmed.nelson@gmail.com,2023-11-13,True,,,,False,enterprise,Enterprise Custom,165.83,active,2024-05-30,,annual,,0,,0,43,1,1,1916.388888888889,0.7296,41,False,0 tickets,Champions
578,TrekVentures,Retail,small,CA,Canada,America/Toronto,christopher.rivera@company.io,2025-01-03,True,,,,False,starter,Starter,10.0,active,2025-05-19,,annual,,0,,0,44,1,1,2087.7714285714287,0.7258,42,False,0 tickets,Stable Paid
579,Zeal Solutions,Retail,medium,FR,France,Europe/Paris,betty.martin@yahoo.com,2024-07-15,True,,,7.0,False,professional,Professional,32.5,active,2024-10-20,,annual,,0,,0,43,1,1,1816.1764705882354,0.7163,41,False,0 tickets,Stable Paid
580,WarpLogic,Media,large,DE,Germany,Europe/Berlin,christopher.hall@tech.dev,2023-05-15,True,,,,False,enterprise,Enterprise,82.5,active,2024-02-21,,annual,,0,,0,43,1,1,1767.2666666666667,0.7266,42,False,0 tickets,Stable Paid
581,Sage IO,Education,small,GB,United Kingdom,Europe/London,susan.tanaka@gmail.com,2025-05-26,True,,,,False,free,Free,0.0,active,2025-05-26,,annual,,0,,0,42,1,1,2053.96,0.7248,39,False,0 tickets,Upsell Candidates
582,YieldCorp,Finance,small,US,United States,America/Chicago,daniel.walker@tech.dev,2024-08-30,True,,,9.0,False,free,Free,0.0,active,2024-08-30,,annual,,0,,0,47,1,1,1833.6511627906978,0.7257,47,False,0 tickets,Upsell Candidates
583,Flux Cloud,Legal,medium,US,United States,America/Los_Angeles,raj.chen@outlook.com,2025-06-04,True,,,8.0,False,free,Free,0.0,active,2025-06-04,,annual,,1,5.0,0,41,1,1,1733.4642857142858,0.7238,40,False,1 ticket,Upsell Candidates
584,Flow Systems,Consulting,large,SG,Singapore,Asia/Singapore,steven.anderson@corp.net,2024-12-11,True,,,,False,professional,Professional,32.5,active,2025-06-03,,annual,,0,,0,50,1,1,1928.4054054054054,0.7198,48,False,0 tickets,Stable Paid
585,YieldIO,Legal,medium,DE,Germany,Europe/Berlin,andrew.rodriguez@tech.dev,2025-04-12,True,,,9.0,False,starter,Starter,10.0,active,2025-06-11,,annual,,0,,0,48,1,1,1641.4736842105262,0.7235,48,False,0 tickets,Stable Paid
586,EdgeDev,Media,large,SG,Singapore,Asia/Singapore,linda.kim@outlook.com,2024-09-05,True,,,7.0,False,professional,Professional,39.0,active,2024-09-05,,monthly,,0,,0,51,1,1,1715.9736842105262,0.7274,50,False,0 tickets,Stable Paid
587,Nova Stack,Finance,small,JP,Japan,Asia/Tokyo,thomas.kim@tech.dev,2025-09-16,True,,,10.0,False,professional,Professional,39.0,paused,2025-11-15,,monthly,,2,5.0,0,33,1,1,1781.6896551724137,0.7034,33,False,2-3 tickets,Stable Paid
588,QuestDynamics,Real Estate,medium,FR,France,Europe/Paris,charles.king@corp.net,2023-08-03,True,,,,False,enterprise,Enterprise,82.5,active,2025-04-29,,annual,,0,,0,56,2,2,1732.5227272727273,0.7273,55,False,0 tickets,Stable Paid
589,Tidal Software,Finance,medium,JP,Japan,Asia/Tokyo,susan.nguyen@corp.net,2024-07-17,True,,,10.0,False,professional,Professional Plus,49.17,active,2025-09-12,,annual,,0,,0,38,1,1,1951.5294117647059,0.7058,38,False,0 tickets,Stable Paid
590,DriftTech,Logistics,medium,FR,France,Europe/Paris,elizabeth.wright@protonmail.com,2024-12-14,True,,,,False,starter,Starter Plus,15.83,active,2025-10-23,,annual,,0,,0,48,1,1,2045.057142857143,0.7188,44,False,0 tickets,Stable Paid
591,ArcDigital,Insurance,medium,AU,Australia,Australia/Sydney,mary.hill@arcdigital.com,2024-07-15,True,,,3.0,False,starter,Starter,10.0,active,2025-08-17,,annual,,1,4.0,0,46,1,1,1721.3529411764705,0.7297,43,False,1 ticket,Stable Paid
592,HubSolutions,Telecommunications,small,BR,Brazil,America/Sao_Paulo,sofia.tanaka@corp.net,2024-07-18,True,,,2.0,False,free,Free,0.0,active,2024-07-18,,monthly,,0,,0,46,1,1,1800.1025641025642,0.7254,45,False,0 tickets,Upsell Candidates
593,Vine Ops,Insurance,medium,JP,Japan,Asia/Tokyo,joshua.sanchez@gmail.com,2024-12-31,False,2025-03-20 01:50:18,No longer needed,5.0,True,free,Free,0.0,cancelled,2025-04-06,,monthly,Not using it,1,5.0,0,43,2,2,1795.6060606060605,0.7192,40,False,1 ticket,Churned — Low Engagement
594,UnitStack,Legal,enterprise,GB,United Kingdom,Europe/London,fatima.hill@enterprise.com,2025-03-28,True,,,10.0,False,enterprise,Enterprise,74.25,active,2025-10-04,,annual,,0,,0,40,1,1,1704.3870967741937,0.7233,37,False,0 tickets,Stable Paid
595,FlowSolutions,Healthcare,large,DE,Germany,Europe/Berlin,kimberly.young+nimbus@tech.dev,2023-05-20,True,,,10.0,False,free,Free,0.0,active,2023-05-20,,annual,,0,,0,51,1,1,1465.15,0.7258,50,False,0 tickets,Upsell Candidates
596,SageDynamics,E-commerce,large,SG,Singapore,Asia/Singapore,sofia.king@enterprise.com,2024-11-21,True,,,,False,free,Free,0.0,active,2024-11-21,,monthly,,0,,0,44,2,2,2087.1612903225805,0.7167,42,False,0 tickets,Upsell Candidates
597,LunaTech,Finance,medium,IN,India,Asia/Kolkata,patricia.ramirez@outlook.com,2024-11-26,True,,,9.0,False,professional,Professional Plus,49.17,active,2024-11-26,,annual,,0,,0,47,1,1,1707.923076923077,0.7278,46,False,0 tickets,Stable Paid
598,SyncCloud,Education,small,US,United States,America/New_York,ahmed.green@protonmail.com,2025-09-09,True,,,,False,enterprise,Enterprise,99.0,active,2026-01-08,,monthly,,4,5.0,0,50,1,1,2034.9736842105262,0.7261,47,True,4-6 tickets,At-Risk Paid
599,DriftGroup,Technology,small,US,United States,America/New_York,donna.robinson@gmail.com,2025-01-09,False,2025-06-25 16:28:50,Too expensive,3.0,True,professional,Professional,39.0,cancelled,2025-01-09,2025-06-25,monthly,Switched competitor,0,,0,29,1,1,2114.25,0.721,29,False,0 tickets,Churned — Low Engagement
600,HiveDev,Manufacturing,small,CA,Canada,America/Toronto,james.martinez@enterprise.com,2023-11-03,True,,,,False,starter,Starter,10.0,active,2023-11-03,,annual,,0,,0,46,1,1,1691.7941176470588,0.722,43,False,0 tickets,Stable Paid
601,GridHQ,Consulting,small,US,United States,America/Los_Angeles,daniel.chen@gridhq.com,2023-10-19,False,2024-09-19 10:52:14,Budget cuts,,True,free,Free,0.0,cancelled,2023-10-19,2024-09-19,annual,Missing features,0,,0,36,1,1,1402.3333333333333,0.6863,34,False,0 tickets,Churned — Low Engagement
602,Echo Ops,Education,small,AU,Australia,Australia/Sydney,ashley.scott@yahoo.com,2025-02-21,True,,,9.0,False,starter,Starter,10.0,active,2025-10-13,,annual,,1,4.0,1,37,1,1,1643.6,0.7293,35,False,1 ticket,Stable Paid
603,IonSystems,Insurance,small,US,United States,America/Los_Angeles,elizabeth.thompson@ionsystems.com,2025-04-29,True,,,,False,starter,Starter,10.0,active,2025-09-08,,annual,,3,3.0,2,48,1,1,1763.972972972973,0.7282,47,False,2-3 tickets,Stable Paid
604,Jet Pro,Media,small,GB,United Kingdom,Europe/London,sarah.singh@hotmail.com,2024-03-15,False,2025-10-14 17:23:08,,,True,enterprise,Enterprise,99.0,cancelled,2024-11-12,2025-10-14,monthly,Company reorganization,0,,0,38,2,2,2027.28125,0.7209,36,False,0 tickets,Churned — Low Engagement
605,BeamLabs,Healthcare,enterprise,US,United States,America/New_York,matthew.clark@hotmail.com,2024-03-12,True,,,8.0,False,free,Free,0.0,active,2024-03-12,,monthly,,0,,0,38,1,1,1841.5,0.7288,37,False,0 tickets,Upsell Candidates
606,HubAnalytics,Marketing,large,AU,Australia,Australia/Sydney,jessica.lee@hubanalytics.com,2025-02-01,True,,,6.0,False,professional,Professional Plus,59.0,active,2025-02-01,,monthly,,0,,0,41,1,1,1720.5588235294117,0.7043,40,False,0 tickets,Stable Paid
607,Flux Studio,Marketing,small,US,United States,America/Chicago,michael.nelson@yahoo.com,2025-01-29,True,,,,False,starter,Starter,12.0,active,2025-07-18,,monthly,,0,,0,50,1,1,1591.1842105263158,0.7228,49,False,0 tickets,Stable Paid
608,Link Logic,Healthcare,small,US,United States,America/Los_Angeles,aisha.chen@hotmail.com,2024-04-01,True,,,8.0,False,free,Free,0.0,active,2024-04-01,,monthly,,0,,0,35,1,1,1522.84,0.7035,35,False,0 tickets,Upsell Candidates
609,TidalPro,Insurance,small,JP,Japan,Asia/Tokyo,olga.martinez@tech.dev,2025-07-01,True,,,,False,free,Free,0.0,active,2025-07-01,,monthly,,0,,0,52,1,1,1472.0,0.7221,49,False,0 tickets,Upsell Candidates
610,Arc Dev,Telecommunications,medium,US,United States,America/New_York,william.hill@arcdev.com,2024-08-02,False,2025-01-26 17:24:56,,,True,enterprise,Enterprise,99.0,cancelled,2025-06-19,,monthly,,0,,0,45,1,1,1653.5263157894738,0.7278,43,False,0 tickets,Churned — Low Engagement
611,RiftDynamics,Healthcare,small,CA,Canada,America/Toronto,priya.allen@startup.co,2023-07-31,False,2024-05-04 13:20:46,Integration issues,5.0,True,free,Free,0.0,cancelled,2023-07-31,2024-05-04,monthly,,0,,0,45,1,1,1716.4705882352941,0.7228,44,False,0 tickets,Churned — Low Engagement
612,Hub Solutions,E-commerce,small,JP,Japan,Asia/Tokyo,jessica.jackson@protonmail.com,2023-10-04,True,,,10.0,False,starter,Starter,12.0,active,2024-07-28,,monthly,,0,,0,43,1,1,1555.2333333333333,0.7196,42,False,0 tickets,Stable Paid
613,MistStudio,Legal,medium,DE,Germany,Europe/Berlin,olga.rodriguez@company.io,2024-10-02,True,,,,False,professional,Professional,39.0,active,2025-11-09,,monthly,,0,,0,47,1,1,1739.2702702702702,0.7286,47,False,0 tickets,Stable Paid
614,QuestHub,Real Estate,small,FR,France,Europe/Paris,ahmed.hall@corp.net,2025-04-16,True,,,5.0,False,starter,Starter,9.6,active,2025-04-16,,monthly,,0,,0,41,1,1,1682.5625,0.7039,38,False,0 tickets,Stable Paid
615,Unit Corp,Marketing,small,CA,Canada,America/Toronto,jennifer.young@yahoo.com,2024-05-17,True,,,6.0,False,starter,Starter,12.0,active,2024-05-17,,monthly,,0,,0,41,1,1,1843.9354838709678,0.73,40,False,0 tickets,Stable Paid
616,KiteSolutions,Logistics,medium,GB,United Kingdom,Europe/London,robert.martinez@kitesolutions.com,2024-06-23,False,2024-08-01 03:45:14,Integration issues,2.0,True,enterprise,Enterprise Custom,165.83,cancelled,2025-02-10,,annual,Not using it,0,,0,44,1,1,1917.15625,0.7094,41,False,0 tickets,Churned — Low Engagement
617,AcmeHub,Telecommunications,small,US,United States,America/Los_Angeles,jessica.singh@acmehub.com,2025-09-16,False,2025-10-18 13:56:48,Outgrew the platform,,True,free,Free,0.0,cancelled,2025-11-15,,monthly,Too expensive,1,,0,37,1,1,2118.56,0.7279,37,False,1 ticket,Churned — Low Engagement
618,Echo Hub,Real Estate,medium,US,United States,America/Los_Angeles,karen.perez@tech.dev,2024-10-04,True,,,2.0,False,starter,Starter Plus,19.0,active,2024-10-04,,monthly,,0,,0,30,1,1,1691.4166666666667,0.6993,30,False,0 tickets,Stable Paid
619,Orbit Labs,E-commerce,medium,AU,Australia,Australia/Sydney,elizabeth.thompson@startup.co,2025-01-02,True,,,4.0,False,starter,Starter Plus,15.2,active,2025-03-03,,monthly,,0,,0,37,2,2,1529.4642857142858,0.7202,33,False,0 tickets,Stable Paid
620,OrbitSystems,Education,small,US,United States,America/Chicago,donna.perez@outlook.com,2024-09-11,False,2025-03-26 11:06:22,Outgrew the platform,1.0,True,starter,Starter Plus,15.83,cancelled,2025-01-02,2025-03-26,annual,Switched competitor,1,4.0,0,42,1,1,1469.59375,0.7238,40,False,1 ticket,Churned — Low Engagement
621,NexusCloud,Healthcare,small,CA,Canada,America/Toronto,wei.white@outlook.com,2025-06-01,True,,,8.0,False,starter,Starter,12.0,active,2025-10-03,,monthly,,2,1.0,0,32,1,1,1622.1739130434783,0.7206,30,False,2-3 tickets,Stable Paid
622,JetLogic,Insurance,enterprise,CA,Canada,America/Toronto,sofia.jones@jetlogic.com,2023-11-27,True,,,7.0,False,free,Free,0.0,active,2023-11-27,,monthly,,0,,0,39,1,1,2025.0689655172414,0.7216,39,False,0 tickets,Upsell Candidates
623,FluxCorp,Manufacturing,medium,SG,Singapore,Asia/Singapore,lisa.rodriguez@hotmail.com,2024-07-16,True,,,8.0,False,professional,Professional,32.5,active,2025-08-13,,annual,,0,,0,50,1,1,1616.0555555555557,0.7198,48,False,0 tickets,Stable Paid
624,ArcDev,Legal,enterprise,FR,France,Europe/Paris,joseph.hall@hotmail.com,2023-01-18,True,,,4.0,False,free,Free,0.0,active,2023-01-18,,monthly,,0,,0,36,1,1,1765.3,0.7223,34,False,0 tickets,Upsell Candidates
625,DataStudio,Retail,enterprise,US,United States,America/Los_Angeles,christopher.robinson@startup.co,2025-04-27,True,,,,False,enterprise,Enterprise,89.1,active,2025-04-27,,monthly,,0,,0,40,1,1,1948.0285714285715,0.7298,40,False,0 tickets,Stable Paid
626,Unit Labs,Legal,medium,IN,India,Asia/Kolkata,patricia.hall@enterprise.com,2025-06-10,False,2025-08-07 12:32:29,Company closed,1.0,True,starter,Starter,12.0,cancelled,2025-06-10,2025-08-07,monthly,Company reorganization,1,,0,47,1,1,1747.3333333333333,0.7277,45,False,1 ticket,Churned — Low Engagement
627,Luna IO,Legal,small,FR,France,Europe/Paris,dorothy.hall@company.io,2024-10-22,True,,,4.0,False,starter,Starter,12.0,active,2025-01-13,,monthly,,0,,0,56,1,1,1618.5,0.7233,53,False,0 tickets,Stable Paid
628,Kite Labs,Manufacturing,enterprise,AU,Australia,Australia/Sydney,fatima.robinson@corp.net,2024-12-27,True,,,,False,starter,Starter Plus,14.25,active,2024-12-27,,annual,,0,,0,45,1,1,1803.0,0.7256,45,False,0 tickets,Stable Paid
629,FlowDev,Finance,large,GB,United Kingdom,Europe/London,betty.flores@tech.dev,2023-03-21,True,,,6.0,False,enterprise,Enterprise,82.5,active,2023-10-01,,annual,,0,,0,52,1,1,1882.081081081081,0.7243,51,False,0 tickets,Stable Paid
630,Xenon Stack,Manufacturing,small,DE,Germany,Europe/Berlin,michael.miller@xenonstack.com,2023-10-16,False,2024-02-05 16:38:34,Switched to competitor,0.0,True,professional,Professional,39.0,cancelled,2024-10-02,,monthly,Company reorganization,0,,0,41,1,1,1706.3333333333333,0.7227,38,False,0 tickets,Churned — Low Engagement
631,Cloud Platform,Education,small,BR,Brazil,America/Sao_Paulo,andrew.williams@cloudplatform.com,2023-04-06,True,,,6.0,False,free,Free,0.0,active,2023-06-17,,monthly,,0,,0,44,1,1,1666.8285714285714,0.7289,42,False,0 tickets,Upsell Candidates
632,Warp Logic,Legal,small,US,United States,America/Los_Angeles,carlos.baker@warplogic.com,2025-04-06,True,,,9.0,False,starter,Starter,12.0,active,2025-04-06,,monthly,,0,,0,37,1,1,1591.5925925925926,0.7294,37,False,0 tickets,Stable Paid
633,Jet Ops,Consulting,small,SG,Singapore,Asia/Singapore,jennifer.rivera@yahoo.com,2023-06-14,True,,,10.0,False,starter,Starter,8.0,active,2023-09-24,,annual,,0,,0,41,1,1,1962.6538461538462,0.7298,37,False,0 tickets,Stable Paid
634,CoreDigital,Marketing,medium,AU,Australia,Australia/Sydney,john.rivera@hotmail.com,2024-09-13,False,2024-12-11 04:29:02,Integration issues,,True,professional,Professional,39.0,cancelled,2024-09-13,2024-12-11,monthly,,0,,0,50,1,1,2025.5384615384614,0.7208,49,False,0 tickets,Churned — Low Engagement
635,Tidal Dynamics,Retail,enterprise,US,United States,America/Chicago,ashley.miller@protonmail.com,2023-10-14,True,,,2.0,False,free,Free,0.0,active,2023-10-14,,annual,,1,,0,47,1,1,1592.5675675675675,0.6898,46,False,1 ticket,Upsell Candidates
636,QuarkIO,Insurance,medium,SG,Singapore,Asia/Singapore,david.davis@company.io,2024-02-15,True,,,,False,starter,Starter,12.0,active,2024-02-15,,monthly,,0,,0,35,1,1,2125.448275862069,0.7159,35,False,0 tickets,Stable Paid
637,CoreStudio,Real Estate,small,IN,India,Asia/Kolkata,jennifer.baker@gmail.com,2024-10-21,False,2025-09-23 00:50:19,Missing features,,True,free,Free,0.0,cancelled,2024-10-21,2025-09-23,monthly,Switched competitor,0,,0,31,1,1,1440.2142857142858,0.7261,31,False,0 tickets,Churned — Low Engagement
638,Kite Ventures,Manufacturing,enterprise,US,United States,America/Chicago,joseph.harris@company.io,2024-10-19,True,,,,False,free,Free,0.0,active,2024-10-19,,annual,,0,,0,45,1,1,1723.7222222222222,0.7266,43,False,0 tickets,Upsell Candidates
639,ZenHub,Manufacturing,small,US,United States,America/Chicago,charles.perez@zenhub.com,2024-04-10,False,2024-09-07 23:13:29,Not enough users,1.0,True,free,Free,0.0,cancelled,2024-04-10,2024-09-07,monthly,Company reorganization,0,,0,50,1,1,2210.0,0.726,49,False,0 tickets,Churned — Low Engagement
640,MistHub,Telecommunications,enterprise,IN,India,Asia/Kolkata,mei.ramirez@hotmail.com,2025-09-02,True,,,5.0,False,free,Free,0.0,active,2025-11-01,,monthly,,3,,0,39,1,1,1891.92,0.7268,36,False,2-3 tickets,Upsell Candidates
641,Zen Tech,Education,enterprise,FR,France,Europe/Paris,mark.clark@protonmail.com,2023-02-25,False,2025-01-20 16:54:59,Company closed,,True,free,Free,0.0,cancelled,2024-01-09,2025-01-20,annual,Missing features,0,,0,28,1,1,1631.7222222222222,0.715,25,False,0 tickets,Churned — Low Engagement
642,KiteSoftware,Manufacturing,medium,CA,Canada,America/Toronto,paul.hall@startup.co,2024-12-10,True,,,,False,professional,Professional Plus,59.0,active,2024-12-10,,monthly,,0,,0,41,2,2,1908.3214285714287,0.7102,37,False,0 tickets,Stable Paid
643,EdgePro,Real Estate,small,IN,India,Asia/Kolkata,wei.ivanov@edgepro.com,2025-07-07,True,,,9.0,False,professional,Professional Plus,59.0,active,2025-12-14,,monthly,,1,,0,37,1,1,1800.0,0.7007,35,False,1 ticket,Stable Paid
644,Nova Pro,E-commerce,medium,FR,France,Europe/Paris,paul.singh@company.io,2023-07-15,True,,,0.0,False,starter,Starter,12.0,active,2023-07-15,,monthly,,0,,0,43,2,2,1908.0967741935483,0.7279,39,False,0 tickets,Stable Paid
645,BoltCloud,Media,enterprise,US,United States,America/Chicago,carlos.young@startup.co,2025-04-28,True,,,9.0,False,starter,Starter,12.0,active,2025-10-24,,monthly,,2,5.0,1,55,1,1,1886.5652173913043,0.7239,53,False,2-3 tickets,Stable Paid
646,LunaDynamics,Media,medium,AU,Australia,Australia/Sydney,christopher.nelson@protonmail.com,2025-08-18,True,,,,False,starter,Starter Plus,15.83,active,2025-10-24,,annual,,0,,0,54,1,1,1862.6304347826087,0.7233,53,False,0 tickets,Stable Paid
647,Vine Hub,Real Estate,medium,US,United States,America/Chicago,aisha.lewis@protonmail.com,2023-08-05,True,,,7.0,False,professional,Professional Plus,59.0,active,2024-12-19,,monthly,,0,,0,33,1,1,1783.0833333333333,0.7148,31,False,0 tickets,Stable Paid
648,DriftCorp,Logistics,large,FR,France,Europe/Paris,betty.smith@tech.dev,2025-06-19,True,,,10.0,False,starter,Starter,12.0,active,2025-06-19,,monthly,,0,,0,48,1,1,1594.5526315789473,0.7288,47,False,0 tickets,Stable Paid
649,Arc AI,Technology,small,US,United States,America/Los_Angeles,mei.white@corp.net,2023-06-24,True,,,,False,professional,Professional Plus,59.0,active,2023-06-24,,monthly,,0,,0,42,1,1,1736.2903225806451,0.7289,39,False,0 tickets,Stable Paid
650,Peak Logic,Retail,small,BR,Brazil,America/Sao_Paulo,margaret.rodriguez@yahoo.com,2023-11-22,True,,,3.0,False,starter,Starter Plus,15.83,active,2023-11-22,,annual,,0,,0,44,1,1,1667.8235294117646,0.7192,41,False,0 tickets,Stable Paid
651,Ultra Software,Healthcare,small,US,United States,America/New_York,margaret.smith@gmail.com,2024-07-10,True,,,7.0,False,starter,Starter Plus,15.83,active,2025-05-21,,annual,,0,,0,46,2,2,1824.030303030303,0.7154,45,False,0 tickets,Stable Paid
652,DriftStack,Marketing,small,GB,United Kingdom,Europe/London,raj.anderson@hotmail.com,2025-04-06,True,,,,False,starter,Starter Plus,15.83,active,2025-06-11,,annual,,1,,0,44,1,1,1843.8157894736842,0.7213,43,False,1 ticket,Stable Paid
653,RushTech,Logistics,small,SG,Singapore,Asia/Singapore,emily.miller@rushtech.com,2023-10-17,True,,,2.0,False,free,Free,0.0,active,2023-10-17,,annual,,0,,0,35,1,1,1975.2608695652175,0.7273,34,False,0 tickets,Upsell Candidates
654,Bolt Corp,Healthcare,medium,SG,Singapore,Asia/Singapore,robert.wilson@company.io,2024-04-06,True,,,0.0,False,professional,Professional,39.0,active,2025-08-25,,monthly,,1,,0,41,1,1,1693.857142857143,0.7259,41,False,1 ticket,Stable Paid
655,QuestVentures,Retail,small,US,United States,America/Chicago,lisa.thompson@questventures.com,2024-06-18,True,,,,False,enterprise,Enterprise Custom,199.0,active,2025-01-29,,monthly,,0,,0,48,1,1,1774.439024390244,0.7049,46,False,0 tickets,Champions
656,MistLabs,Media,medium,US,United States,America/Los_Angeles,susan.white@mistlabs.com,2023-03-27,True,,,,False,free,Free,0.0,active,2023-03-27,,annual,,1,2.0,0,46,1,1,1839.1351351351352,0.729,46,False,1 ticket,Upsell Candidates
657,Flow Studio,Legal,medium,SG,Singapore,Asia/Singapore,christopher.robinson@tech.dev,2025-08-02,False,2025-09-17 19:01:29,Missing features,,True,professional,Professional,29.25,cancelled,2025-10-21,,annual,Too expensive,1,1.0,0,34,1,1,1669.5454545454545,0.722,33,False,1 ticket,Churned — Low Engagement
658,ZenSystems,Insurance,medium,DE,Germany,Europe/Berlin,william.muller@startup.co,2024-03-09,True,,,6.0,False,professional,Professional Plus,59.0,active,2024-09-18,,monthly,,0,,0,43,1,1,1883.75,0.7268,42,False,0 tickets,Stable Paid
659,MistLogic,Real Estate,small,IN,India,Asia/Kolkata,aisha.ivanov@gmail.com,2023-09-17,True,,,9.0,False,professional,Professional Plus,59.0,active,2024-04-05,,monthly,,0,,0,51,1,1,1754.7297297297298,0.7276,48,False,0 tickets,Stable Paid
660,Nova Ops,Marketing,small,US,United States,America/Los_Angeles,lars.lee@gmail.com,2023-08-07,True,,,,False,starter,Starter,12.0,active,2023-08-07,,monthly,,0,,0,51,1,1,1556.825,0.7121,49,False,0 tickets,Stable Paid
661,MistSoftware,Healthcare,medium,DE,Germany,Europe/Berlin,yuki.hill@outlook.com,2024-10-23,True,,,,False,enterprise,Enterprise Custom,179.1,active,2025-05-23,,monthly,,0,,0,49,1,1,1747.8095238095239,0.7291,47,False,0 tickets,Champions
662,Flux IO,Technology,small,AU,Australia,Australia/Sydney,linda.davis@corp.net,2024-08-13,False,2024-09-25 20:29:33,,,True,free,Free,0.0,cancelled,2024-08-13,2024-09-25,monthly,Company reorganization,0,,0,32,1,1,2198.4545454545455,0.7238,31,False,0 tickets,Churned — Low Engagement
663,Peak Labs,Healthcare,medium,US,United States,America/Chicago,dmitri.tanaka@company.io,2024-02-14,False,2024-11-13 05:59:55,Not enough users,,True,professional,Professional Plus,49.17,cancelled,2024-02-14,2024-11-13,annual,Not using it,0,,0,49,1,1,1779.138888888889,0.7223,49,False,0 tickets,Churned — Low Engagement
664,FluxStack,Healthcare,enterprise,IN,India,Asia/Kolkata,donna.miller@fluxstack.com,2023-11-27,True,,,,False,starter,Starter Plus,19.0,active,2023-11-27,,monthly,,0,,0,43,2,2,1287.125,0.6628,40,False,0 tickets,Stable Paid
665,Xenon Dynamics,Technology,large,US,United States,America/New_York,thomas.muller@xenondynamics.com,2023-12-04,True,,,,False,enterprise,Enterprise,99.0,active,2024-11-24,,monthly,,0,,0,37,1,1,1616.1379310344828,0.7114,36,False,0 tickets,Stable Paid
666,Ion Ventures,Consulting,small,US,United States,America/Los_Angeles,charles.martinez@startup.co,2024-11-15,False,2025-07-07 21:29:06,Missing features,5.0,True,professional,Professional Plus,59.0,cancelled,2025-02-14,2025-07-07,monthly,Missing features,0,,0,50,1,1,1718.2307692307693,0.7293,47,False,0 tickets,Churned — Low Engagement
667,PulseOps,Retail,small,FR,France,Europe/Paris,robert.jones@gmail.com,2024-04-24,True,,,3.0,False,free,Free,0.0,active,2024-07-18,,annual,,0,,0,37,1,1,1821.0,0.7074,34,False,0 tickets,Upsell Candidates
668,LinkHub,Retail,small,DE,Germany,Europe/Berlin,yuki.robinson@outlook.com,2023-08-13,True,,,7.0,False,professional,Professional,32.5,active,2024-11-19,,annual,,0,,0,39,1,1,2017.84375,0.7138,39,False,0 tickets,Stable Paid
669,Rush Corp,Finance,large,DE,Germany,Europe/Berlin,kenji.torres@outlook.com,2023-09-04,False,2024-09-25 22:48:26,No longer needed,3.0,True,free,Free,0.0,cancelled,2023-09-04,2024-09-25,monthly,Not using it,0,,0,33,1,1,1777.037037037037,0.7292,32,False,0 tickets,Churned — Low Engagement
670,Jade Tech,Marketing,medium,GB,United Kingdom,Europe/London,elizabeth.sanchez@gmail.com,2024-01-14,False,2025-06-30 19:11:08,Budget cuts,,True,free,Free,0.0,cancelled,2024-01-14,2025-06-30,monthly,Not using it,0,,0,31,1,1,1834.608695652174,0.7032,30,False,0 tickets,Churned — Low Engagement
671,Luna Group,Education,medium,BR,Brazil,America/Sao_Paulo,ashley.king@hotmail.com,2023-08-13,False,2023-11-06 10:32:36,Integration issues,0.0,True,starter,Starter,12.0,cancelled,2024-10-06,,monthly,Too expensive,1,,0,42,1,1,1838.1935483870968,0.7224,41,False,1 ticket,Churned — Low Engagement
672,RushPlatform,Legal,large,AU,Australia,Australia/Sydney,betty.sanchez@protonmail.com,2023-06-25,True,,,6.0,False,starter,Starter,12.0,active,2023-06-25,,monthly,,0,,0,49,1,1,2061.875,0.7253,45,False,0 tickets,Stable Paid
673,Glow Net,Real Estate,medium,FR,France,Europe/Paris,karen.hall@outlook.com,2023-12-07,True,,,0.0,False,professional,Professional Plus,53.1,active,2023-12-07,,monthly,,0,,0,41,1,1,1573.8055555555557,0.7029,41,False,0 tickets,Stable Paid
674,Quark Tech,Finance,large,US,United States,America/New_York,joshua.thompson@enterprise.com,2024-04-28,False,2024-06-10 12:11:18,Integration issues,,True,starter,Starter,12.0,cancelled,2024-04-28,2024-06-10,monthly,Missing features,0,,0,32,1,1,1471.25,0.6984,32,False,0 tickets,Churned — Low Engagement
